legacy_field,caseid,source_row,historical_value,approved_value
grpgain,950193,193,0.150000005215406,0.5250000247731806
grpgain,950194,194,0.444444479213823,0.4666667014360449
grpgain,950195,195,0.375000006519258,0.4464285704972488
grpgain,950196,196,0.346153854177548,0.3461538541775484
grpgain,950197,197,0.0416666688397527,0.30555557438896774
grpgain,950198,198,0.216666678488255,0.23333334445953388
grpgain,950199,199,0.111111124149628,0.5555556077096229
grpgain,950200,200,0.333333368102712,0.4000000347693782
grpgain,950201,201,0.205128222512894,0.2820512994359711
grpgain,950202,202,0.0238095242530107,0.3095238208770752
grpgain,950203,203,0.321428559631819,0.35714286335167433
grpgain,950204,204,0.150000013038517,0.40000002607703367
grpgain,950205,205,0.100000006258488,0.520000020027161
grpgain,950206,206,0,0.37037040513974856
grpgain,950207,207,0.350000026077034,0.3500000260770336
grpgain,950208,208,0.232142878563277,0.3214286030935392
grpgain,950209,209,0,0.4395604729652405
grpgain,950210,210,0.0461538494435641,0.36923079554851285
grpgain,950212,212,0.138888897581233,0.44444447921382263
grpgain,950213,213,0.375000052154067,0.41666671882073397
grpgain,950214,214,0.518518526245047,0.5185185262450466
grpgain,950215,215,0.111111119803456,0.22222223960691131
grpgain,950216,216,0.192307718384726,0.46153851369252885
grpgain,950217,217,0.233333359410367,0.33333335941036696
grpgain,950220,220,0.333333368102712,0.377777812547156
grpgain,950222,222,0.142857149243355,0.47252747416496277
grpgain,950223,223,0,0.30769234246168586
grpgain,950224,224,0,0.07692308344233534
grpgain,950225,225,NA,NA
grpgain,950226,226,0.333333350718022,0.46666667709747955
grpgain,950227,227,0.100000008692345,0.4333333681027115
grpgain,950228,228,0.183333346545696,0.1833333465456965
grpgain,950229,229,0.400000034769378,0.5166667014360449
grpgain,950230,230,0.200000012516976,0.4600000225305561
grpgain,950231,231,0.487500000651926,0.4875000006519258
grpgain,950232,232,0,0.4523809722491685
grpgain,950233,233,0.555555596119828,0.555555596119828
grpgain,950234,234,0.166666679705183,0.29166669274370033
grpgain,950235,235,0.13333334637185,0.7333333854874006
grpgain,950236,236,NA,NA
grpgain,950237,237,0.444444496598512,0.4444444965985117
grpgain,950238,238,0.250000026077034,0.5000000521540673
grpgain,950240,240,0.225000014342368,0.47500002738088387
grpgain,950241,241,0.214285731315613,0.37755101919174194
grpgain,950242,242,0.216666678488255,0.46666668891906776
grpgain,950243,243,0.307692317721936,0.38461541671019356
grpgain,950245,245,0.102564111256447,0.3846154193847628
grpgain,950247,247,0.200000017384689,0.3833333681027115
grpgain,950248,248,0.285714296890157,0.4285714583737527
grpgain,950331,331,0.250000013038516,0.416666697089871
grpgain,950419,419,0.333333342025677,0.3833333394179742
grpgain,950467,467,0.500000008692344,0.5000000086923441
grpgain,950488,488,NA,NA
grpgain,950610,610,NA,NA
grpgain,950656,656,0.224489808082581,0.37755101919174194
grpgain,950660,660,0.194444470521478,0.5000000521540673
grpgain,950682,682,0,0.5285714268684387
grpgain,950838,838,0.533333352804184,0.5333333528041843
grpgain,950883,883,0.0666666743159296,0.3777778037389124
grpgain,950997,997,0.425925938481534,0.42592593848153404
grpgain,951180,1180,0.222222248299256,0.33333335941036696
grpgain,951286,1286,0.23333333854874,0.5166666744897763
grpgainr,950001,1,0.100000003476938,0.4500000113000473
grpgainr,950002,2,0.175000003911555,0.3750000065192581
grpgainr,950003,3,0.166666679705183,0.27777780385481143
grpgainr,950004,4,0.222222248299256,0.22222224829925585
grpgainr,950006,6,0.0357142871112697,0.2857143229671909
grpgainr,950007,7,0.341666666232049,0.46666667709747955
grpgainr,950008,8,0.0833333398525917,0.6666667188207339
grpgainr,950009,9,0,0.47500003233552035
grpgainr,950010,10,0.285714279753821,0.47142860540321957
grpgainr,950011,11,0.0888888956109684,0.3111111398537959
grpgainr,950013,13,NA,NA
grpgainr,950014,14,0.420634925365448,0.5158730745315552
grpgainr,950015,15,0.0277777785021398,0.25000000434617203
grpgainr,950016,16,0.0714285742225393,0.35714289067047184
grpgainr,950017,17,0,0.26666667640209213
grpgainr,950018,18,0.200000012516976,0.25000001043081305
grpgainr,950019,19,0.11111112733682,0.28888891855875704
grpgainr,950020,20,0.288461549494129,0.3076923177219355
grpgainr,950021,21,0.300000010430813,0.47500002738088387
grpgainr,950023,23,0.426666690587998,0.4266666905879979
grpgainr,950024,24,0.200000013038517,0.2666666927437003
grpgainr,950025,25,0.166666679705183,0.25000002607703364
grpgainr,950026,26,0.333333368102712,0.44444447921382263
grpgainr,950027,27,0.333333342025677,0.44444447341892473
grpgainr,950028,28,0.214285716414452,0.3095238208770752
grpgainr,950029,29,0.355555582443874,0.44444446762402895
grpgainr,950031,31,0,0.35714289067047184
grpgainr,950032,32,0.25,0.4642857291868764
grpgainr,950033,33,0,0.3500000260770336
grpgainr,950035,35,0.10416666775321,0.1458333387660484
grpgainr,950036,36,0.128571421716894,0.5285714363200326
grpgainr,950037,37,0.177777795162467,0.4888889584276453
grpgainr,950041,41,0.150000005215406,0.3750000065192581
grpgainr,950042,42,0.480000021696091,0.520000020027161
grpgainr,950046,46,0.111111118354731,0.25000001303851616
grpgainr,950047,47,0.119047621531146,0.21428571180218728
grpgainr,950049,49,NA,NA
grpgainr,950051,51,0.265306115150452,0.37755101919174194
grpgainr,950052,52,0.138888907722301,0.3055555656966237
grpgainr,950053,53,0,0.314814833165319
grpgainr,950054,54,0.1666666927437,0.27777780385481143
grpgainr,950055,55,0.333333385487401,0.3888889410429562
grpgainr,950056,56,0.0666666743159296,0.3777778037389124
grpgainr,950059,59,0.0512820529536559,0.35897437502176344
grpgainr,950060,60,0.464285757126553,0.48214289160179263
grpgainr,950061,61,0.214285711802187,0.21428571180218728
grpgainr,950062,62,0.349206358194351,0.4761904776096344
grpgainr,950063,63,0,0.47142860540321957
grpgainr,950066,66,0.200000002607703,0.47500002738088387
grpgainr,950067,67,0,0.3500000260770336
grpgainr,950068,68,0,0.4444444965985117
grpgainr,950069,69,0.0833333398525917,0.5000000521540673
grpgainr,950072,72,0,0.41666670143604484
grpgainr,950073,73,0.350000006258488,0.42000002419948623
grpgainr,950074,74,0.0833333420256774,0.44444447341892473
grpgainr,950075,75,0.216666681443652,0.416666697089871
grpgainr,950076,76,0,0.4583333615834516
grpgainr,950078,78,0.42222224632899,0.5333333528041843
grpgainr,950080,80,0.0277777795886828,0.33333334202567744
grpgainr,950081,81,0.384615416710194,0.38461541671019356
grpgainr,950082,82,0.200000013038517,0.40000002607703367
grpgainr,950083,83,0.246153856745133,0.32307695132035524
grpgainr,950084,84,0.292307700973291,0.3384615660630745
grpgainr,950085,85,0.13333334637185,0.20000001303851683
grpgainr,950086,86,0.266666697263718,0.40000002503395127
grpgainr,950087,87,0.482142891601793,0.5178571605522719
grpgainr,950088,88,0.190476205377352,0.3333333507180215
grpgainr,950089,89,0.0370370413832093,0.3888889236582671
grpgainr,950090,90,0.687500026077034,0.6875000260770336
grpgainr,950091,91,0.440000023365021,0.520000020027161
grpgainr,950092,92,0,0.4444444965985117
grpgainr,950093,93,0.430555585254398,0.5138889142415591
grpgainr,950094,94,0.310000007927418,0.42000002419948623
grpgainr,950095,95,0.244444449080361,0.5222222297555871
grpgainr,950096,96,0.177777795162467,0.377777812547156
grpgainr,950098,98,0.066666669100523,0.4800000216960911
grpgainr,950099,99,0,0.36666670143604485
grpgainr,950100,100,0,0.38461541671019356
grpgainr,950101,101,0.250000026077034,0.6666667188207339
grpgainr,950104,104,0.583333337679505,0.5833333376795053
grpgainr,950105,105,0.337500008475035,0.437500003259629
grpgainr,950106,106,0.0933333398699762,0.4800000216960911
grpgainr,950107,107,0.145833338766048,0.18750000325962904
grpgainr,950110,110,0.46666667709748,0.47777778762910106
grpgainr,950111,111,0.361111127047075,0.4537037148105878
grpgainr,950112,112,0.277777812547156,0.3888889236582671
grpgainr,950113,113,0.190476205377352,0.3333333507180215
grpgainr,950114,114,0.166666675359011,0.4537037148105878
grpgainr,950116,116,0,0.7000000521540672
grpgainr,950117,117,0.128205130211054,0.4102564236292473
grpgainr,950118,118,0.107142864593438,0.1785714322967191
grpgainr,950119,119,0.205128222512894,0.2820512994359711
grpgainr,950120,120,0.250000010430813,0.42000002419948623
grpgainr,950121,121,NA,NA
grpgainr,950122,122,0.250000026077034,0.3888889410429562
grpgainr,950123,123,0.0666666710128389,0.4666667014360449
grpgainr,950124,124,0.300000034769378,0.4000000347693782
grpgainr,950125,125,0.244444461829134,0.4888889584276453
grpgainr,950126,126,0.128205130211054,0.4102564236292473
grpgainr,950127,127,0,0.43333336288730323
grpgainr,950128,128,0.250000010430813,0.4800000216960911
grpgainr,950129,129,0.333333342025677,0.3833333394179742
grpgainr,950130,130,0.277777803854811,0.3888889410429562
grpgainr,950131,131,0.0750000073015691,0.5250000511109838
grpgainr,950132,132,0.142857148445079,0.5000000521540673
grpgainr,950133,133,0.221428573131561,0.5
grpgainr,950134,134,0.355555582443874,0.46666668891906776
grpgainr,950135,135,0.129629640253606,0.314814833165319
grpgainr,950136,136,0.0250000016298146,0.37500002607703364
grpgainr,950137,137,0.420634925365448,0.5158730745315552
grpgainr,950138,138,0.292307700973291,0.46153848400482805
grpgainr,950139,139,0.27777778936757,0.5277778024060861
grpgainr,950140,140,0.35000000782311,0.4500000286847355
grpgainr,950141,141,0.3222222401864,0.5000000086923441
grpgainr,950142,142,0,0.9333334376414679
grpgainr,950144,144,NA,NA
grpgainr,950145,145,0,0.3750000521540673
grpgainr,950146,146,0,0.5185185262450466
grpgainr,950148,148,NA,NA
grpgainr,950149,149,0.472527474164963,0.47252747416496277
grpgainr,950150,150,0.500000052154067,0.5666667188207339
grpgainr,950151,151,0.107142858207226,0.535714328289032
grpgainr,950152,152,0.142857152791251,0.21428571180218728
grpgainr,950154,154,0.150000004172325,0.1833333465456965
grpgainr,950155,155,0.166666670143604,0.1833333465456965
grpgainr,950156,156,0.0576923112026774,0.46153848962141936
grpgainr,950157,157,0,0.22222224829925585
grpgainr,950158,158,0.232142865657806,0.5714285373687744
grpgainr,950159,159,0.0769230834423353,0.07692308344233534
grpgainr,950160,160,0.366666701436045,0.6000000695387564
grpgainr,950161,161,0.309523819457918,0.4761905208939624
grpgainr,950163,163,0.0416666710128387,0.43055558525439785
grpgainr,950165,165,0.222222236709462,0.4861111379125054
grpgainr,950166,166,0.107692313629847,0.32307695132035524
grpgainr,950167,167,0.450000002086163,0.5250000511109838
grpgainr,950168,168,0.0634920671582222,0.4761904776096344
grpgainr,950170,170,0.495238095521927,0.5333333611488342
grpgainr,950171,171,0.500000052154067,0.5000000521540673
grpgainr,950174,174,0.107692313629847,0.32307695132035524
grpgainr,950175,175,0.0714285726703349,0.5714285813626789
grpgainr,950176,176,0.125000013038517,0.25000002607703364
grpgainr,950177,177,0.205128222512894,0.23076926553860896
grpgainr,950178,178,0.300000019123157,0.5500000060846408
grpgainr,950179,179,0.240000010848046,0.4800000216960911
grpgainr,950180,180,0.300000010430813,0.4250000299885871
grpgainr,950181,181,0.153061226010323,0.37755101919174194
grpgainr,950183,183,0.0972222258440323,0.5000000086923441
grpgainr,950184,184,0.333333368102712,0.377777812547156
grpgainr,950185,185,0.300000034769378,0.36666670143604485
grpgainr,950187,187,0.166666679705183,0.22222224829925585
grpgainr,950188,188,0.0634920671582222,0.5158730745315552
grpgainr,950189,189,0.476190520893962,0.5238095834141722
grpgainr,950190,190,NA,NA
grpgainr,950191,191,0.11666666927437,0.46666667709747955
grpgainr,950192,192,0,0.15384616688467068
grpgainr,950193,193,0.150000005215406,0.5250000247731806
grpgainr,950194,194,0.444444479213823,0.4666667014360449
grpgainr,950195,195,0.375000006519258,0.4464285704972488
grpgainr,950196,196,0.346153854177548,0.3461538541775484
grpgainr,950197,197,0.0416666688397527,0.30555557438896774
grpgainr,950198,198,0.216666678488255,0.23333334445953388
grpgainr,950199,199,0.111111124149628,0.5555556077096229
grpgainr,950200,200,0.333333368102712,0.4000000347693782
grpgainr,950201,201,0.205128222512894,0.2820512994359711
grpgainr,950202,202,0.0238095242530107,0.3095238208770752
grpgainr,950203,203,0.321428559631819,0.35714286335167433
grpgainr,950204,204,0.150000013038517,0.40000002607703367
grpgainr,950205,205,0.100000006258488,0.520000020027161
grpgainr,950206,206,0,0.37037040513974856
grpgainr,950207,207,0.350000026077034,0.3500000260770336
grpgainr,950208,208,0.232142878563277,0.3214286030935392
grpgainr,950209,209,0,0.4395604729652405
grpgainr,950210,210,0.0461538494435641,0.36923079554851285
grpgainr,950212,212,0.138888897581233,0.44444447921382263
grpgainr,950213,213,0.375000052154067,0.41666671882073397
grpgainr,950214,214,0.518518526245047,0.5185185262450466
grpgainr,950215,215,0.111111119803456,0.22222223960691131
grpgainr,950216,216,0.192307718384726,0.46153851369252885
grpgainr,950217,217,0.233333359410367,0.33333335941036696
grpgainr,950220,220,0.333333368102712,0.377777812547156
grpgainr,950222,222,0.142857149243355,0.47252747416496277
grpgainr,950223,223,0,0.30769234246168586
grpgainr,950224,224,0,0.07692308344233534
grpgainr,950225,225,NA,NA
grpgainr,950226,226,0.333333350718022,0.46666667709747955
grpgainr,950227,227,0.100000008692345,0.4333333681027115
grpgainr,950228,228,0.183333346545696,0.1833333465456965
grpgainr,950229,229,0.400000034769378,0.5166667014360449
grpgainr,950230,230,0.200000012516976,0.4600000225305561
grpgainr,950231,231,0.487500000651926,0.4875000006519258
grpgainr,950232,232,0,0.4523809722491685
grpgainr,950233,233,0.555555596119828,0.555555596119828
grpgainr,950234,234,0.166666679705183,0.29166669274370033
grpgainr,950235,235,0.13333334637185,0.7333333854874006
grpgainr,950236,236,NA,NA
grpgainr,950237,237,0.444444496598512,0.4444444965985117
grpgainr,950238,238,0.250000026077034,0.5000000521540673
grpgainr,950240,240,0.225000014342368,0.47500002738088387
grpgainr,950241,241,0.214285731315613,0.37755101919174194
grpgainr,950242,242,0.216666678488255,0.46666668891906776
grpgainr,950243,243,0.307692317721936,0.38461541671019356
grpgainr,950245,245,0.102564111256447,0.3846154193847628
grpgainr,950247,247,0.200000017384689,0.3833333681027115
grpgainr,950248,248,0.285714296890157,0.4285714583737527
grpgainr,950331,331,0.250000013038516,0.416666697089871
grpgainr,950419,419,0.333333342025677,0.3833333394179742
grpgainr,950467,467,0.500000008692344,0.5000000086923441
grpgainr,950488,488,NA,NA
grpgainr,950610,610,NA,NA
grpgainr,950656,656,0.224489808082581,0.37755101919174194
grpgainr,950660,660,0.194444470521478,0.5000000521540673
grpgainr,950682,682,0,0.5285714268684387
grpgainr,950838,838,0.533333352804184,0.5333333528041843
grpgainr,950883,883,0.0666666743159296,0.3777778037389124
grpgainr,950997,997,0.425925938481534,0.42592593848153404
grpgainr,951180,1180,0.222222248299256,0.33333335941036696
grpgainr,951286,1286,0.23333333854874,0.5166666744897763
loggain,950001,1,-2.30258505822467,-0.7985076711065557
loggain,950002,2,-1.74296928270688,-0.9808292356270382
loggain,950003,3,-1.79175939099696,-1.2809337515847476
loggain,950004,4,-1.50407727942963,-1.5040772794296295
loggain,950006,6,-3.33220447105965,-1.2527628381102083
loggain,950007,7,-1.07391967734979,-0.7621400296951552
loggain,950008,8,-2.4849065715569,-0.40546502987706656
loggain,950009,9,-9.21034037197618,-0.7444404068727185
loggain,950010,10,-1.25276298935699,-0.7519876085154459
loggain,950011,11,-2.42036805302704,-1.1676050677678642
loggain,950013,13,NA,NA
loggain,950014,14,-0.865989982153197,-0.661894523348525
loggain,950015,15,-3.58351891237908,-1.3862943437352027
loggain,950016,16,-2.63905729049971,-1.0296193233038415
loggain,950017,17,-9.21034037197618,-1.3217558034744745
loggain,950018,18,-1.60943784984922,-1.3862943193966393
loggain,950019,19,-2.19722443130485,-1.2417130296053986
loggain,950020,20,-1.2431934792329,-1.1786549637453563
loggain,950021,21,-1.20397276955656,-0.7444404173035315
loggain,950023,23,-0.851752154670965,-0.8517521546709654
loggain,950024,24,-1.60943784724152,-1.321755742193448
loggain,950025,25,-1.79175939099696,-1.3862942568117615
loggain,950026,26,-1.09861218435998,-0.810930137985231
loggain,950027,27,-1.09861226259108,-0.8109301510237502
loggain,950028,28,-1.54044503101304,-1.172720224142051
loggain,950029,29,-1.03407369190715,-0.810930164062265
loggain,950031,31,-9.21034037197618,-1.0296193233038415
loggain,950032,32,-1.38629436111989,-0.767255120618857
loggain,950033,33,-9.21034037197618,-1.04982204999287
loggain,950035,35,-2.26176308804298,-1.925290824599675
loggain,950036,36,-2.05127071802619,-0.6375773147456136
loggain,950037,37,-1.72722085030161,-0.7156198941736487
loggain,950041,41,-1.89711995011651,-0.9808292356270382
loggain,950042,42,-0.733969129880012,-0.6539264288928937
loggain,950046,46,-2.19722451214364,-1.3862943089658273
loggain,950047,47,-2.12823168498764,-1.5404450525369418
loggain,950049,49,NA,NA
loggain,950051,51,-1.32687096815893,-0.9740495692482202
loggain,950052,52,-1.97408089042145,-1.1856236324687899
loggain,950053,53,-9.21034037197618,-1.1557706442182232
loggain,950054,54,-1.79175931276587,-1.2809337515847476
loggain,950055,55,-1.09861213220592,-0.9444614747304017
loggain,950056,56,-2.70805008636327,-0.9734490769934556
loggain,950059,59,-2.97041443297341,-1.024504271810905
loggain,950060,60,-0.767255060441096,-0.729514753260438
loggain,950061,61,-1.54044505253694,-1.5404450525369418
loggain,950062,62,-1.05209224729485,-0.741937341749145
loggain,950063,63,-9.21034037197618,-0.7519876085154459
loggain,950066,66,-1.60943789939558,-0.7444404173035315
loggain,950067,67,-9.21034037197618,-1.04982204999287
loggain,950068,68,-9.21034037197618,-0.8109300988696843
loggain,950069,69,-2.4849065715569,-0.6931470762518162
loggain,950072,72,-9.21034037197618,-0.8754686539073958
loggain,950073,73,-1.04982210661728,-0.8675005100869003
loggain,950074,74,-2.48490654547988,-0.8109301510237502
loggain,950075,75,-1.5293951365591,-0.8754686643382122
loggain,950076,76,-9.21034037197618,-0.7801584959129553
loggain,950078,78,-0.862223453508904,-0.6286086229145293
loggain,950080,80,-3.58351887326353,-1.0986122625910777
loggain,950081,81,-0.955511361580937,-0.9555113615809366
loggain,950082,82,-1.60943784724152,-0.916290666681573
loggain,950083,83,-1.40179850462875,-1.1298647447520707
loggain,950084,84,-1.22994826108373,-1.0833447349873317
loggain,950085,85,-2.01490292275339,-1.6094378472415183
loggain,950086,86,-1.32175572524338,-0.9162906692892788
loggain,950087,87,-0.729514753260438,-0.6580558265787714
loggain,950088,88,-1.65822799837244,-1.0986122365140465
loggain,950089,89,-3.29583674865768,-0.9444615194338828
loggain,950090,90,-0.374693411511181,-0.3746934115111807
loggain,950091,91,-0.820980498967511,-0.6539264288928937
loggain,950092,92,-9.21034037197618,-0.8109300988696843
loggain,950093,93,-0.842678845552955,-0.6657481570369062
loggain,950094,94,-1.17118295593063,-0.8675005100869003
loggain,950095,95,-1.40876719800684,-0.6496620541946143
loggain,950096,96,-1.72722085030161,-0.9734490536775185
loggain,950098,98,-2.70805016459437,-0.7339691298800117
loggain,950099,99,-9.21034037197618,-1.0033020140382125
loggain,950100,100,-9.21034037197618,-0.9555113615809366
loggain,950101,101,-1.38629425681176,-0.40546502987706656
loggain,950104,104,-0.538996493282106,-0.5389964932821064
loggain,950105,105,-1.08618974355834,-0.8266785657338873
loggain,950106,106,-2.37157789444554,-0.7339691298800117
loggain,950107,107,-1.92529082459967,-1.6739764161869835
loggain,950110,110,-0.762140029695155,-0.7386095340176542
loggain,950111,111,-1.01856953686421,-0.7903109045331141
loggain,950112,112,-1.28093372029231,-0.9444615194338828
loggain,950113,113,-1.65822799837244,-1.0986122365140465
loggain,950114,114,-1.79175941707399,-0.7903109045331141
loggain,950116,116,-9.21034037197618,-0.3566748694329248
loggain,950117,117,-2.05412371804933,-0.8909728912935754
loggain,950118,118,-2.23359215196834,-1.7227665768794769
loggain,950119,119,-1.58412001969945,-1.265666311694653
